timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], pstate
2020/07/16 20:41:22.964, 35, 4, 11178, 2, 11176, 65, 92.96, P0
2020/07/16 20:41:22.966, 7, 1, 11176, 18, 11158, 77, 101.16, P0
2020/07/16 20:41:23.969, 0, 0, 11178, 2, 11176, 65, 87.56, P0
2020/07/16 20:41:23.975, 0, 0, 11176, 18, 11158, 77, 95.07, P0
2020/07/16 20:41:24.977, 0, 0, 11178, 12, 11166, 65, 87.56, P0
2020/07/16 20:41:24.979, 0, 0, 11176, 29, 11147, 77, 95.07, P0
2020/07/16 20:41:25.981, 0, 0, 11178, 12, 11166, 64, 87.17, P0
2020/07/16 20:41:25.983, 0, 0, 11176, 29, 11147, 77, 95.66, P0
2020/07/16 20:41:26.985, 0, 0, 11178, 12, 11166, 64, 86.59, P0
2020/07/16 20:41:26.987, 0, 0, 11176, 29, 11147, 77, 95.75, P0
2020/07/16 20:41:27.989, 0, 0, 11178, 12, 11166, 64, 86.30, P0
2020/07/16 20:41:27.991, 0, 0, 11176, 29, 11147, 77, 95.07, P0
2020/07/16 20:41:28.997, 0, 0, 11178, 12, 11166, 64, 86.67, P0
2020/07/16 20:41:28.999, 0, 0, 11176, 29, 11147, 77, 94.59, P0
2020/07/16 20:41:30.001, 0, 0, 11178, 12, 11166, 64, 87.26, P0
2020/07/16 20:41:30.007, 0, 0, 11176, 29, 11147, 77, 94.59, P0
2020/07/16 20:41:31.009, 3, 0, 11178, 339, 10839, 64, 83.98, P2
2020/07/16 20:41:31.011, 0, 0, 11176, 29, 11147, 77, 95.17, P0
2020/07/16 20:41:32.013, 0, 0, 11178, 915, 10263, 64, 83.40, P2
2020/07/16 20:41:32.016, 3, 0, 11176, 220, 10956, 77, 92.26, P2
2020/07/16 20:41:33.018, 0, 0, 11178, 915, 10263, 64, 82.72, P2
2020/07/16 20:41:33.020, 4, 0, 11176, 732, 10444, 77, 91.78, P2
2020/07/16 20:41:34.022, 96, 38, 11178, 6045, 5133, 66, 221.33, P2
2020/07/16 20:41:34.026, 98, 35, 11176, 4090, 7086, 78, 220.48, P2
2020/07/16 20:41:35.028, 73, 37, 11178, 6045, 5133, 67, 261.58, P2
2020/07/16 20:41:35.031, 82, 24, 11176, 4090, 7086, 78, 233.55, P2
2020/07/16 20:41:36.034, 75, 37, 11178, 6045, 5133, 67, 120.11, P2
2020/07/16 20:41:36.037, 93, 27, 11176, 4090, 7086, 79, 123.99, P2
2020/07/16 20:41:37.039, 96, 38, 11178, 6045, 5133, 67, 245.98, P2
2020/07/16 20:41:37.041, 98, 32, 11176, 4090, 7086, 78, 262.48, P2
2020/07/16 20:41:38.047, 73, 38, 11178, 6045, 5133, 67, 262.42, P2
2020/07/16 20:41:38.050, 82, 23, 11176, 4090, 7086, 79, 234.46, P2
2020/07/16 20:41:39.058, 76, 33, 11178, 6045, 5133, 68, 118.94, P2
2020/07/16 20:41:39.061, 99, 33, 11176, 4090, 7086, 79, 102.04, P2
2020/07/16 20:41:40.066, 97, 40, 11178, 6045, 5133, 68, 275.60, P2
2020/07/16 20:41:40.070, 83, 28, 11176, 4090, 7086, 79, 131.61, P2
2020/07/16 20:41:41.091, 76, 35, 11178, 6045, 5133, 68, 282.83, P2
2020/07/16 20:41:41.094, 81, 21, 11176, 4090, 7086, 79, 278.56, P2
2020/07/16 20:41:42.105, 93, 42, 11178, 6045, 5133, 68, 98.39, P2
2020/07/16 20:41:42.110, 98, 35, 11176, 4090, 7086, 79, 96.53, P2
2020/07/16 20:41:43.113, 95, 38, 11178, 6045, 5133, 68, 248.82, P2
2020/07/16 20:41:43.116, 98, 32, 11176, 4090, 7086, 79, 248.54, P2
2020/07/16 20:41:44.120, 76, 37, 11178, 6045, 5133, 68, 269.73, P2
2020/07/16 20:41:44.122, 82, 24, 11176, 4090, 7086, 79, 251.65, P2
2020/07/16 20:41:45.127, 76, 37, 11178, 6045, 5133, 69, 109.48, P2
2020/07/16 20:41:45.131, 99, 29, 11176, 4090, 7086, 80, 109.55, P2
2020/07/16 20:41:46.133, 96, 38, 11178, 6045, 5133, 68, 267.32, P2
2020/07/16 20:41:46.137, 100, 30, 11176, 4090, 7086, 79, 286.56, P2
2020/07/16 20:41:47.143, 73, 39, 11178, 6045, 5133, 68, 269.56, P2
2020/07/16 20:41:47.145, 82, 24, 11176, 4090, 7086, 80, 235.29, P2
2020/07/16 20:41:48.152, 76, 37, 11178, 6045, 5133, 69, 131.46, P2
2020/07/16 20:41:48.154, 99, 33, 11176, 4090, 7086, 80, 99.62, P2
2020/07/16 20:41:49.160, 94, 40, 11178, 6045, 5133, 69, 311.74, P2
2020/07/16 20:41:49.162, 83, 29, 11176, 4090, 7086, 80, 252.60, P2
2020/07/16 20:41:50.170, 75, 31, 11178, 6045, 5133, 69, 280.16, P2
2020/07/16 20:41:50.172, 81, 21, 11176, 4090, 7086, 80, 271.42, P2
2020/07/16 20:41:51.174, 90, 40, 11178, 6045, 5133, 69, 116.74, P2
2020/07/16 20:41:51.176, 98, 35, 11176, 4090, 7086, 80, 95.07, P2
2020/07/16 20:41:52.178, 92, 39, 11178, 6045, 5133, 69, 103.02, P2
2020/07/16 20:41:52.182, 82, 25, 11176, 4090, 7086, 80, 111.29, P2
2020/07/16 20:41:53.184, 76, 38, 11178, 6045, 5133, 69, 282.95, P2
2020/07/16 20:41:53.188, 88, 27, 11176, 4090, 7086, 80, 288.99, P2
2020/07/16 20:41:54.192, 96, 40, 11178, 6045, 5133, 70, 114.98, P2
2020/07/16 20:41:54.198, 100, 31, 11176, 4090, 7086, 80, 131.67, P2
2020/07/16 20:41:55.200, 75, 36, 11178, 6045, 5133, 70, 109.17, P2
2020/07/16 20:41:55.207, 78, 23, 11176, 4090, 7086, 80, 174.33, P2
2020/07/16 20:41:56.215, 76, 37, 11178, 6045, 5133, 70, 145.67, P2
2020/07/16 20:41:56.219, 99, 31, 11176, 4090, 7086, 81, 151.58, P2
2020/07/16 20:41:57.221, 84, 35, 11178, 6045, 5133, 70, 178.19, P2
2020/07/16 20:41:57.225, 85, 29, 11176, 4090, 7086, 80, 185.56, P2
2020/07/16 20:41:58.227, 71, 37, 11178, 6045, 5133, 70, 231.53, P2
2020/07/16 20:41:58.238, 80, 22, 11176, 4090, 7086, 80, 225.58, P2
2020/07/16 20:41:59.240, 76, 35, 11178, 6045, 5133, 70, 109.40, P2
2020/07/16 20:41:59.249, 98, 36, 11176, 4090, 7086, 81, 121.47, P2
2020/07/16 20:42:00.251, 96, 41, 11178, 6045, 5133, 70, 311.15, P2
2020/07/16 20:42:00.257, 81, 24, 11176, 4090, 7086, 81, 322.50, P2
2020/07/16 20:42:01.259, 67, 29, 11178, 6045, 5133, 70, 266.76, P2
2020/07/16 20:42:01.261, 70, 21, 11176, 4090, 7086, 81, 264.41, P2
2020/07/16 20:42:02.263, 82, 32, 11178, 6045, 5133, 70, 126.25, P2
2020/07/16 20:42:02.269, 98, 35, 11176, 4090, 7086, 81, 101.36, P2
2020/07/16 20:42:03.271, 76, 37, 11178, 6045, 5133, 70, 239.65, P2
2020/07/16 20:42:03.277, 82, 22, 11176, 4090, 7086, 81, 112.07, P2
2020/07/16 20:42:04.308, 76, 38, 11178, 6045, 5133, 70, 276.74, P2
2020/07/16 20:42:04.312, 86, 26, 11176, 4090, 7086, 81, 285.05, P2
2020/07/16 20:42:05.314, 95, 45, 11178, 6045, 5133, 70, 106.97, P2
2020/07/16 20:42:05.317, 98, 36, 11176, 4090, 7086, 81, 96.04, P2
2020/07/16 20:42:06.319, 87, 38, 11178, 6045, 5133, 71, 101.64, P2
2020/07/16 20:42:06.322, 82, 24, 11176, 4090, 7086, 81, 108.79, P2
2020/07/16 20:42:07.325, 76, 38, 11178, 6045, 5133, 71, 289.02, P2
2020/07/16 20:42:07.340, 83, 25, 11176, 4090, 7086, 81, 199.94, P2
2020/07/16 20:42:08.355, 95, 39, 11178, 6045, 5133, 71, 247.32, P2
2020/07/16 20:42:08.362, 98, 30, 11176, 4090, 7086, 81, 260.25, P2
2020/07/16 20:42:09.372, 73, 37, 11178, 6045, 5133, 71, 271.10, P2
2020/07/16 20:42:09.374, 82, 24, 11176, 4090, 7086, 81, 228.32, P2
2020/07/16 20:42:10.380, 76, 37, 11178, 6045, 5133, 71, 131.26, P2
2020/07/16 20:42:10.384, 99, 30, 11176, 4090, 7086, 81, 100.49, P2
2020/07/16 20:42:11.386, 96, 41, 11178, 6045, 5133, 71, 326.41, P2
2020/07/16 20:42:11.388, 92, 29, 11176, 4090, 7086, 81, 305.33, P2
2020/07/16 20:42:12.396, 74, 33, 11178, 6045, 5133, 71, 267.05, P2
