timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], pstate
2020/07/16 20:10:16.447, 0, 0, 11178, 2, 11176, 70, 93.75, P0
2020/07/16 20:10:16.450, 72, 8, 11176, 18, 11158, 82, 98.88, P0
2020/07/16 20:10:17.454, 0, 0, 11178, 2, 11176, 70, 87.17, P0
2020/07/16 20:10:17.456, 0, 0, 11176, 18, 11158, 82, 98.18, P0
2020/07/16 20:10:18.458, 0, 0, 11178, 2, 11176, 69, 87.75, P0
2020/07/16 20:10:18.462, 0, 0, 11176, 18, 11158, 82, 98.27, P0
2020/07/16 20:10:19.465, 0, 0, 11178, 12, 11166, 68, 66.16, P0
2020/07/16 20:10:19.467, 0, 0, 11176, 29, 11147, 81, 73.79, P0
2020/07/16 20:10:20.469, 0, 0, 11178, 12, 11166, 68, 65.68, P0
2020/07/16 20:10:20.471, 0, 0, 11176, 29, 11147, 81, 73.40, P0
2020/07/16 20:10:21.473, 0, 0, 11178, 12, 11166, 67, 64.99, P0
2020/07/16 20:10:21.475, 0, 0, 11176, 29, 11147, 81, 72.72, P0
2020/07/16 20:10:22.478, 0, 0, 11178, 12, 11166, 67, 58.32, P2
2020/07/16 20:10:22.480, 0, 0, 11176, 29, 11147, 80, 65.44, P2
2020/07/16 20:10:23.482, 0, 0, 11178, 12, 11166, 67, 58.51, P2
2020/07/16 20:10:23.490, 0, 0, 11176, 29, 11147, 80, 65.46, P2
2020/07/16 20:10:24.494, 0, 0, 11178, 12, 11166, 66, 59.11, P2
2020/07/16 20:10:24.497, 0, 0, 11176, 29, 11147, 80, 35.43, P5
2020/07/16 20:10:25.500, 0, 0, 11178, 12, 11166, 66, 19.42, P5
2020/07/16 20:10:25.503, 0, 0, 11176, 29, 11147, 79, 25.83, P5
2020/07/16 20:10:26.506, 0, 0, 11178, 12, 11166, 65, 18.74, P5
2020/07/16 20:10:26.509, 0, 0, 11176, 29, 11147, 79, 24.77, P5
2020/07/16 20:10:27.512, 6, 0, 11178, 213, 10965, 65, 64.74, P2
2020/07/16 20:10:27.515, 0, 0, 11176, 29, 11147, 78, 19.43, P8
2020/07/16 20:10:28.518, 6, 0, 11178, 521, 10657, 65, 64.74, P2
2020/07/16 20:10:28.523, 0, 0, 11176, 29, 11147, 78, 19.14, P8
2020/07/16 20:10:29.526, 0, 0, 11178, 1855, 9323, 65, 74.20, P2
2020/07/16 20:10:29.529, 5, 0, 11176, 342, 10834, 78, 73.11, P2
2020/07/16 20:10:30.531, 93, 29, 11178, 4987, 6191, 66, 97.61, P2
2020/07/16 20:10:30.539, 98, 24, 11176, 4868, 6308, 79, 110.25, P2
2020/07/16 20:10:31.545, 0, 0, 11178, 10843, 335, 66, 83.10, P2
2020/07/16 20:10:31.551, 0, 0, 11176, 10989, 187, 79, 93.23, P2
